643,GB Grid: #Nuclear is generating 4.44GW (12.23%) out of 36.31GW
644,"""As nations seek to replace fossil fueled power plants with reliable 24×7 CO2 emission free sources, global interest in nuclear energy has made a major turnaround in the past two years.""  https://t.co/kWQSoG1XZZ"
645,"Great news, coming a few years after Thailand chose COAL over a previous nuclear energy plan."
646,@jordanbpeterson Surprise surprise. But nuclear energy is bad right
647,"GE Hitachi announces large hiring plan to support worldwide deployment of reactor technology: Wilmington NC (SPX) Nov 11, 2022   GE Hitachi Nuclear Energy (GEH) has announced a major expansion to its Wilmington operations through continued job growth,…  https://t.co/42Wql7dMXc  https://t.co/glXEYPXi52"
648,"Yes #Auspol, We need #NuclearEnergy for any chance of Genuine #Climate Policy. We need that 24/7 Reliable ULTRA Clean electricity from Small Modular Reactors #SMR's &amp; #Thorium We need #Nuclear Energy"
649,"“We can produce safe, green energy, we don’t need nuclear.”  #nuclear #energy    https://t.co/aXg5OAxf1e"
650,"@feck_f @montysbiscuit @tomhfh Personally I'd rather round up all the hair shirt wearing self flagellating greens, ship them off to a deserted island somewhere, and enjoy a comfortable lifestyle powered by nuclear energy."
651,@BeckettUnite Yes  - and we need onshore asap. Plus no exploitative   secretive  openings for neoliberal big business. We really do need to own it. Also the pragmatism surrounding  dangerous nuclear energy is folly.
652,@BrianGitt I hope Americans vote out the WEF and vote in cheap/abundant/clean Gen IV nuclear energy.   To correct this sham for forever.
653,@Phillip70932970 @WBrettWilson @kathy19090674 It’s called nuclear energy which was the better idea then the crap Trudeau pumped up would have supplied ppl with free energy . It was meant to be when TELSA Energy designed it to be ..
654,This doggy is one big furry ball of nuclear energy. #shorkie #dog #rescuedog #cat #pets  https://t.co/Mq2tIFw2v9
655,Nuclear Energy Was Being Produced In Africa a VERY Long Time Ago! Mined uranium is telling a very strange story  https://t.co/59yrgIIok7
656,"Yes #Auspol, We need #NuclearEnergy for any chance of Genuine #Climate Policy. We need that 24/7 Reliable ULTRA Low CO2 electricity from Small Modular Reactors #SMR's &amp; #Thorium. We need #Nuclear."
657,@antonioguterres Peaceful #NuclearEnergy is the only and real alternative to fossil fuels. Renewables are only a nice to have.
658,GB Grid: #Nuclear is generating 4.44GW (12.53%) out of 35.41GW
659,"@bbcquestiontime The Tories couldn’t get a test and trace app up and running for £23,000,000,000 billion. Imagine what they’ll do to a nuclear energy program?  https://t.co/SMn5yvsfdO"
660,"US to help Thailand develop small #nuclear reactors  https://t.co/PtmoWBOtsJ Yes #Auspol, We need #NuclearEnergy for any chance of Genuine #Climate Policy. We need that 24/7 Reliable ULTRA Low CO2 electricity from Small Modular Reactors #SMR's &amp; #Thorium"
661,Reminder of the idiocy of the @LibDems policy on nuclear energy
662,@TomFitton He did steal a lot of secret documents that had to do with nuclear energy
663,Pilipinas at France nagkasundo sa isyu ng nuclear energy. #NET25News  https://t.co/K3uEkeUM6j
664,"@SStapczynski That one is from March 😉 The Philippines is now definitely leading ASEAN countries in the quest for nuclear energy. But we're seeing positive signals from Indonesia, Vietnam - even Singapore. Momentum is growing."
665,@NetZeroWatch Interesting because Bjorn Lonbourg on the JRE was talking about how massively over budget nuclear energy runs. The cost of the plants can be 3x higher than what was predicted and this greatly affects the price of that energy.
667,"#Thorium nuclear energy is a waste of time ""they"" say...and then China builds it and has the intellectual property and then we buy reactors from them. Good on them and their foresight. ""They"" then will say nothing, or gaslight.  https://t.co/Qwo6bGiOLH"
668,Nuclear Energy - A Cleaner Energy Source - Uranium Exploration in Austra...  https://t.co/FXT8op6Eyr via @YouTube. #uranium good chat about the new ASX uranium entrant Orpheus Minerals. IPO should be in next week or so
669,"Surprisingly okay w nuclear energy. As along as it’s lower cost to build, securely located, max impact, nuclear waste is recycled to zero. Small scale reactors would work across PH. Just gotta figure out cost &amp; environmental impact. #ClimateAction #GreenEnergy"
670,"@Leftymelon @WLBVolunteers The Green Party has its origins in Malthusian ideology.  https://t.co/weTKNUQe8s Unsurprisingly, it heavily opposes high speed rail and nuclear energy, despite both being long overdue infrastructure investments. They prefer to burn gas instead. EN011  https://t.co/TF5x7btAT0"
671,"Prime Minister Narendra Modi held ""fruitful"" talks with French President Emmanuel Macron over a working lunch with a focus on ramping up cooperation in areas of defense, nuclear energy, trade and food security.   https://t.co/D5RzImM5aL @EconomicTimes"
672,GB Grid: #Nuclear is generating 4.44GW (13.23%) out of 33.57GW
673,【Splatoon3】マンタローを脅して勝利を融通させる男【その11】  滅茶苦茶をされているので、多少の横暴は大目に見てもらうしかない。   https://t.co/rPCFnlwaM0  https://t.co/mIDwWCpjw3
674,@ChiHaiDong @jpurle @BenABrittain Yes. The politicians who you all voted for. And the climate changed you caused by burning tonnes of fossil fuels and blocking nuclear energy. We have to clean up your very expensive mess.
675,"@HaroldFjord @janhaverkamp @iaeaorg Well, #NuclearEnergy started to protect #climate more than 40 years ago. But #greenpeace does prefer #FossilFuels  https://t.co/k220GMIeGl"
676,Marcos eyes 'strong partnership' with France on nuclear energy  https://t.co/jm2zNWJ5Aw
677,@simonahac They still look like the only current nuclear energy proposal that might be viable.
678,"@marcus39884135 @RPourmokhtari @andersen_inger @UNEP_Europe @UNEP @SwedenUN @SwedeninKE @Miljodep The owners shut down the smaller reactors - nuclear energy produce more electricity today than 6-7 years ago. The oil plant has been running due to lack o electricity in mainly Germany/Poland due to the high prices, purely commercial decision."
679,@CharlieJGardner Climate activist are counterproductive. Try working on solutions like nuclear energy. You don't just shut off the oil you replace it first. Any child can understand this.
680,GB Grid: #Nuclear is generating 4.44GW (14.32%) out of 30.99GW
681,"Uhuru left us on a very promising Track of Clean Energy,,,don't derail it buana ...let's think of Nuclear Energy and increasing our Solar,Wind,Biogas,Geothermal and Hydro Energy Capacity,,,Coal is Sh!t!..Coal is a Death Trap. #DeCOALonize  cc. President William Ruto"
683,"@citizentvkenya Uhuru left us on a very promising Track of Clean Energy,,,don't Spoil it buana...let's think of Nuclear Energy and increasing our Solar,Wind,Biogas,Geothermal and Hydro Energy Capacity,,,Coal is Sh!t!..Coal is a Death Trap. #DeCOALonize"
684,Nuclear energy slay?  https://t.co/BBmhYA4FCH
685,"@LionHirth Less cheap nuclear energy for #Europe , brace for more gas demand"
687,A heavy focus on clean nuclear energy takes the spotlight on day 2 of Spain’s official visit to Croatia  https://t.co/yUQACyeHxX
688,"Small #nuclear cheaper than solar/wind as Canada greens its power grid  https://t.co/rqKvGjvOpx Yes #Auspol, We need #NuclearEnergy for any chance of Genuine #Climate Policy. We need that 24/7 Reliable ULTRA Low CO2 electricity from Small Modular Reactors #SMR's &amp; #Thorium"
689,Marcos seeks partnership with France on nuclear energy  https://t.co/Jae7R1TO0T #Philippines
690,"@Tnalsen @RPourmokhtari @andersen_inger @UNEP_Europe @UNEP @SwedenUN @SwedeninKE @Miljodep This is absolutely not true.   The previous Socialist and Green government closed down most of Sweden's clean nuclear energy. Due to the lack of energy production, it was replaced by a plant which is burning oil instead. Terrible political decision for the Swedish environment."
691," https://t.co/foGfFGPOLe We need that 24/7 Reliability of ULTRA Low CO2 electricity from Small Modular Reactors #SMR and our abundant #Thorium. We need #Nuclear Energy. Yes #Auspol, Australia needs #NuclearEnergy"
692,GB Grid: #Nuclear is generating 4.43GW (15.42%) out of 28.76GW
693,@ProfTerryHughes You can have it the desert as long as you don’t upset the ecology otherwise we need Nuclear Energy  https://t.co/htmtZXBcHn
694,"Yes, Australia needs #NuclearEnergy  https://t.co/X7r7IT5ZbO Yes #Auspol We need that 24/7 Reliability of ULTRA Low CO2 electricity from Small Modular Reactors #SMR and our abundant #Thorium. We need #Nuclear Energy"
695,My hottest take of all time: The Terminator 1 Theme is better than the Terminator 2 Theme
696,Australia needs #Nuclear Energy  https://t.co/itQzBy9YGe Yes #Auspol We need that 24/7 Reliability of ULTRA Low CO2 electricity from Small Modular Reactors #SMR and our abundant #Thorium. We need #NuclearEnergy
697,"I agree with President Ruto. If we have coal, we have to mine it. Our energy situation isn't flattering. Anything that we get, we must use. Even when it comes to nuclear energy, we'll not be ready for it in the next 20 years, but we'll have to consider it at some point."
698,@PerhapsnotTruth @livi_lein @DiamondandSilk No he can't. There are rules to declassify and saying so is NOT one of them. Only The Energy Secretary can declassify documents on nuclear energy and weapons according to The Atomic Energy act. Do yourself a BIG favor and RESEARCH.
699,Marcos floats possible nuclear energy pact with France  https://t.co/IL5Il41fK5
700,"@PresidencyZA @CyrilRamaphosa Cancel green energy deals invest more on coal and nuclear energy plant. Germany, China, Britain are exporting lots of coal from Africa that must ring a bell to leadership that you are committing biggest mistake to do away with coal energy. Solar energy is not a solution."
701,Climate Change Motivates a Reevaluation of Nuclear Energy - Discourse  https://t.co/6oclqTL8CW
702,WHO CAN EXPLAIN NUCLEAR ENERGY TO ME PLEASEEEE
703,@nlmorley @wombat_ee US $30 billion for Barakah Nuclear Energy Plant Poland is planning to spend $40 billion to build two nuclear power plants with three reactors each (9GW total?)  https://t.co/ybwuAh9yiy
704,Ugnayan sa France sa nuclear energy sinisilip ni PBBM   https://t.co/sCN0Cw2f0G
705,Is #nuclear power really expensive? or is it just better?  https://t.co/YC3aZMhFCa Yes #Auspol We need #NuclearEnergy We need that 24/7 Reliability of ULTRA Low CO2 electricity from Small Modular Reactors #SMR and our abundant #Thorium
706,"#COP27 Collins Wafula came from Kenya 🇰🇪, and he advocates (and sings) for #Nuclear energy #Atoms4Climate ⚛️  https://t.co/ipxwIMw5y8"
707,Also I realize now that the rocket ship emoji hits a little different when we’re talking about nuclear technologies 😵  Nuclear energy tho LFG ⚛️
708," https://t.co/tIxq4ypEk6 Yes #Auspol, We need #NuclearEnergy for any meaningful chance of Genuine #Climate Policy. We need that 24/7 Reliable ULTRA Low CO2 electricity from #SMR's #Thorium &amp; #Nuclear Energy"
709,Just SAY NO to the constant lies of Anti #nuclear Cult Nutters #Auspol. We need #SMR's &amp; our abundant #Thorium.. ONLY #NuclearEnergy can convert #plutonium into the ULTRA Clean electricity we need  https://t.co/z8zjTHrbZh
710,GB Grid: #Nuclear is generating 4.43GW (16.15%) out of 27.44GW
711,Marcos eyes 'strong partnership' with France on nuclear energy  https://t.co/zuJ89r3UWB
712,"@BigJoeBastardi @Rothbard1776 @GitRDoneLarry France now has 3 times the forest it had in the 18th century because they stopped burning wood for fuel and used coal, oil and gas, and nuclear energy instead."
713,NUCLEAR ENERGY DEVELOPMENT...is BIGGER threat to Carbon Economy securing Climate Goals....🤭
714,"@kneu21264 @DeWatkins70 @DashDobrofsky 1) The President does not have the authority to declassify documents related to nuclear energy or weapons. 2) No documents belong to the President; they belong to the American people, although there is a procedure to release them. Trump violated both."
715,Tatsujiro Suzuki: Japan’s changing nuclear energy policy | The Japan Times  https://t.co/mfBdKw6lM8
716,"Yes #Auspol, We need #NuclearEnergy for any meaningful chance of Genuine #Climate Policy. We need that 24/7 Reliable ULTRA Low CO2 electricity from #SMR's #Thorium &amp; #Nuclear Energy  https://t.co/asqqh6KX7a"
717,Breaking: DOE rejects Holtec’s bid to reopen Palisades NO to #smr #thorium #NuclearEnergy  https://t.co/cPq2xNVdIK
718,Just SAY NO to the constant lies of Anti #nuclear Cult Nutters #Auspol. We need #SMR's &amp; our abundant #Thorium.. ONLY #NuclearEnergy can convert #plutonium into the ULTRA Clean electricity we need
719,DOE chief wants Napocor to explore nuclear energy  https://t.co/L6O0mdObjY
720,Marcos seeks partnership with France on nuclear energy  https://t.co/fWG8YG8eWB
721,Yes #Auspol When you get Serious about #Climate You need to get serious about #Nuclear Energy  https://t.co/m4FruZSbAS We need #SMR's &amp; #horium ONLY #NuclearEnergy's  24/7 Reliability and ULTRA Clean electricity
722,#nuclear energy is the future   Stay strong #uranium investors
723,Marcos eyes nuclear energy partnership with France  https://t.co/pagxD8l2Rl
725,The #French #nuclear energy crisis grows worse.  The price per MWh keeps climbing higher as many of its plants are shut down due to mechanical problems.  https://t.co/k93beHI4CX
726,"Yes #Auspol, We need #NuclearEnergy for any meaningful chance of Genuine #Climate Policy. We need that 24/7 Reliable ULTRA Low CO2 electricity from #SMR's #Thorium &amp; #Nuclear Energy  https://t.co/IcHMH5DBzR"
727,Just SAY NO to the constant lies of Anti #nuclear Cult Nutters.  https://t.co/Z4GcRUZbsZ We need #smr's &amp; #thorium ONLY #NuclearEnergy converts #plutonium into the ULTRA Clean electricity we need  https://t.co/RHGf1irb2O
728,"@W_Nuclear_News @iaeaorg Get on with it already. And remove those bags of topsoil, #NuclearEnergy is far better for the planet than your incinerators and our coal you burn to make “hybrid cars” to save the #Earth #COP27 @nicknet100 @mcannonbrookes @elonmusk @PEA_Initiative #cop27egypt @thenetcoGTIU"
729,Yes We need #NuclearEnergy for any meaningful chance of Genuine #Climate Policy. We need that 24/7 Reliable ULTRA Low CO2 electricity from #SMR's #Thorium &amp; #Nuclear Energy #Auspol  https://t.co/Bvww2mJ5b2
730,Thailand isn't alone  🇵🇭 The president of the Philippines said he sought a partnership with France on nuclear energy during a bilateral meeting with French President Emannuel Macron at the sidelines of the APEC Summit in Thailand   https://t.co/9NJQRcMxAv
731,Just SAY NO to the constant lies of Anti #nuclear Cult Nutters.  https://t.co/8cSTLPq66I We need #smr's &amp; #thorium ONLY #NuclearEnergy converts #plutonium into the ULTRA Clean electricity we need
732,"#Coal demand at an all time high, but ONLY in economies which dependent of #renewables #Auspol  https://t.co/U2AzRJBSEA We need #Nuclear ONLY #NuclearEnergy converts #plutonium into ULTRA Clean electricity permanently"
734,NO to #smr #thorium #nuclear #NuclearEnergy #plutonium
735,"#Nuclear energy, climate change and COP27  https://t.co/llSquq7Usc Yes #Auspol The World is waking up to the fabrications of the Anti Everything Cult We need #NuclearEnergy We need #Thorium and #SMRs  https://t.co/jroV5yRrNw"
736,(via  https://t.co/Fq7aqZoHZh)  Marcos seeks partnership with France on nuclear energy: President Ferdinand Marcos Jr. said he sought a partnership with France on nuclear energy during a bilateral meeting with French President Emannuel Macron at the…  https://t.co/QyRlUnBVgW  https://t.co/8JNPwzl9qk
738,GB Grid: #Nuclear is generating 4.43GW (16.29%) out of 27.20GW
739,U.S. co-opting COP27 in Egypt to get Europe to gamble on small #nuclear reactors NO to #smr #thorium ##NuclearEnergy #plutonium  https://t.co/Zc6oqOvmuQ  https://t.co/b1lst7bh19
740,"@adarpoonawalla @BillGates @GaviSeth @gatesfoundation @gavi @CEPIvaccines @AfricaCDC Africa's problem is not vaccines but artificial poverty. This Continent is naturally rich and healthier but artificially poor &amp; sick. All pandemics; AIDS, Ebola, covid,1-n, etc are man made for their selfish motives. There4, what Africa needs is Nuclear Energy NOT vaccines."
741,solar &amp; wind to be curtailed because... You cannot run a grid on solar &amp; wind #Auspol.. for that you need Reliable frequency  https://t.co/dBIkFKqIOX Yes We need #NuclearEnergy. We need that 24/7 Reliable ULTRA Low CO2 electricity from #SMR's #Thorium &amp; #Nuclear Energy
742,"@Vonniekhk @PeterDa16347697 @ProfTerryHughes Nuclear energy is not clean, not safe, not renewable or sustainable. Why choose inappropriate, obsolete solutions when so many other, better options are available?"
743,John Kutsch Solar &amp; Wind Incompetence  https://t.co/o9dEt5kwCo Yes #Auspol We need #SMR's &amp; #NuclearEnergy; We need #Thorium &amp; that 24/7 Reliability of ULTRA Clean electricity from #Nuclear Energy
744,@StocktonKatie It will be Nuclear Energy..
745,President Ferdinand Marcos Jr. said he sought a partnership with France on nuclear energy during a bilateral meeting with French President Emannuel Macron at the sidelines of the Asia-Pacific Economic Cooperation Summit in Thailand.   https://t.co/0fu6rjAv8w
746,#NuclearEnergy #ai  https://t.co/8ZdOktuy4t
747,"@______riley___ @MinkinaNataly @Elaine1Lee @AP The fact it’s excluded from the bill, the fact the proponents of the bill have pushed to stop any development of nuclear energy advances and actively seek to shutdown our remaining nuclear power plants.   Solar and wind is not feasible"
748,@PTVph YES to safe Nuclear Energy!
749,@KeithOlbermann Are you soon to be DLC in a Tencent mobile game?
750,"@CheckYoSelf614 @Le__Joo @AndrewYang @Fwd_Party He’s all for thorium (nuclear) energy and renewable energy. His biggest hurdle is Universal Basic Income. He is pro automation with the UBI. Data companies make money off a homeless person who uses google, so the theory is to tax data and put it directly back into our pockets.  https://t.co/nEHQ4XTHal"
751,@Heather_mom4nuk I support nuclear energy above all else because solar and wind will not work on Mars. I don't want humans to spend another thousand years pounding mud to survive!  https://t.co/xZ1IkSXWsV
752,GB Grid: #Nuclear is generating 4.43GW (16.00%) out of 27.70GW
753,"As important as other sources of energy, #nuclearenergy needs a strategic push as well to ensure a #lowcarbonfuture   #climatechange #cop27 #biofuels #carbonfootprint #sustainabledevelopment #researchanddevelopment #energy  https://t.co/qec70O6uYO"
754,U.S. rejects funding to re-open Michigan #nuclear plant -Holtec NO to #smr #thorium #NuclearEnergy  https://t.co/yUyl50sT8f
755,@elonmusk What’s next? A collaboration of engineers on @Twitter constructing ideas about nuclear energy production/waste removal. Using AI with engineering and human ingenuity and manipulation we could power the world.
756,"@coffee_anytime No, nuclear energy is the best because it's the cleanest it's the safest if we learn from our mistakes and it produces the most power fight me if you think otherwise"
757,"Australia needs #NuclearEnergy #Auspol &amp; it currently save more than 250,000 australian lives EVERY YEAR.  https://t.co/k2OiFhpPcq Dont be misled by the radio-phobic bigots of the Anti #Nuclear Cult. We need #SMR's &amp; #Thorium  https://t.co/0zJKyRRflF"
758,Marcos eyes 'strong partnership' with France on nuclear energy  https://t.co/2QZBdyScZS
759,"Dont be misled by the RadioPhobic nonsense of the Anti #Nuclear Cult's paid Trolls on the #Thorium thread #Auspol. We need #SMR's &amp; #NuclearEnergy; and the waste facility will not contain #plutonium, because it was removed in France.  https://t.co/yxVxHESqz4"
760,"@and_on_and_on @DavidGVzz @NotKoa_ @gregsanz182 @xxoMarina Well, plenty of progressive people I know think that nuclear energy should be banned despite Europe's present problem. Going back to my initial point, if the use of language is not intended to be offensive, why bother on anyone's use of it? Let's not be the snowflakes we despise."
761,"Pang. @bongbongmarcos, kumpiyansang magiging malakas ang ugnayan ng Pilipinas at France sa usapin ng nuclear energy; Pang. @bongbongmarcos, magbabalik-bansa na mamayang gabi mula sa APEC Summit sa Thailand. #SuperBalitaSaTanghali  https://t.co/Jl7zdr26Yg"
762,"@KimIndar @bongbongmarcos YES to safe Nuclear Energy!  Bangon, Pilipinas!"
763,What’s happening with the radioactive waste facility in South Australia?  YES #auspol We need #nuclear Energy We need #smr #thorium #NuclearEnergy and the waste facility will not contain any #plutonium  https://t.co/wmEbTMrxPb
764,U.S. rejects funding to re-open Michigan #nuclear plant -Holtec  NO to #smr #thorium #NuclearEnergy  https://t.co/yUyl50sT8f
765,"@ScottAdamsSays I think we can handle it aswell, carbon capture will be the primary way we'll end up managing this   Imagine carbon capture plants installed on top of coal plants  Also we need to go big on nuclear energy, I'd imagine elon would but anyone is welcomed to it"
766,"""I’m very confident that it will be a strong partnership simply because they have up to 67% of their power production is from nuclear energy so they are very, very used to it,"" Marcos Jr. says. (via News5/@ShylaFrancisco)"
767,"to Pamela Collett, Narrabundah, who in her letter to @canberratimes says ""How can one person ... unilaterally declare that Australia must shift its policy regarding nuclear energy?"" I was very careful to state, IF we are to have a nuclear submarine Program, then we must do... 1/2"
768,GE Hitachi Nuclear Energy Encourages Congress to Support Development       of Recycling Technology to Turn Used Nuclear Fuel into an Asset  https://t.co/qScA86UaJl
769,本日18時、イカ動画です。
770,"Climate Change Motivates a Reevaluation of #NuclearEnergy   Ironically, the people who profess to care most about #climatechange have been those who most vociferously reject the technology that can solve it. But this is finally changing. #ClimateAction   https://t.co/4oGMCyNLHv"
771,"@dontnuke So that leaves 1000s of NGOs, unions, PUDs, and scientific bodies from over 100 countries that support nuclear energy."
772,GB Grid: #Nuclear is generating 4.43GW (15.42%) out of 28.75GW
773,"In the face of rising #gas and #energy prices, #nuclear energy could provide an important solution to both #decarbonization and concerns about security of supply. Learn more from @BRINKNewsNow:  https://t.co/rkZhuXvXIp  https://t.co/w73g7p81my"
774,nuclear energy be my redemption arc
776,"@RepDavids If we invest in clean modular nuclear energy solutions, we can do it more reliably."
777,Marcos eyes nuclear energy partnership with France | ABS-CBN News   https://t.co/BAyhi6bA4S
778,$PSEI - Marcos eyes nuclear energy partnership with France  https://t.co/ThgbC0GMsH…  https://t.co/EU6a3RevPk   https://t.co/ohb6mw86y3 #PSETODAY #PSEI #Philippines
779,Marcos eyes nuclear energy partnership with France  https://t.co/RRDJgNrnif
780,"@jordanbpeterson Okay, so how does this logic apply to nuclear waste? Clean, nuclear energy is part of our future, yes, but what do we do with the by-product? Bury it in the ground under tons of concrete (buried in poor nations)? Launch it at the sun?"
781,Marcos eyes nuclear energy partnership with France👍❤️✌️
782,"Science hot take: nuclear energy is best source of energy. More efficient than other energy sources by orders of magnitude, less space and waste than wind farms n solar panels. The few incidents that happened where drastically overblown and demonized nuclear power"
783,"3/3  Surveys show most Republicans &amp; Independents support #nuclear energy, whereas Democrats are still on the fence (even though nuclear has the *lowest* lifecycle CO2 emissions of *any* electricity source).  *Preserving* existing nuclear is the most reliable way to minimize CO2.  https://t.co/w2RFkpXlaK"
784,What’s happening with the radioactive waste facility in South Australia? #auspol NO to #smr #thorium #nuclear #NuclearEnergy #plutonium  https://t.co/vC3noocu0e #science via @CosmosMagazine
785,"President Ferdinand R. Marcos Jr.  said he wants to explore a partnership in the energy sector because of France’s “extensive” experience, citing that 67 percent of its power production is from nuclear energy.   https://t.co/kRz6sFCwIq"
786,"@heelsfan2323 @EddieKazels @Bullfro83528799 @ShellenbergerMD Nuclear energy, to power that electric future, could move us away from much fossil fuel consumption.  Of course, that does leave the rather messy issue of sufficient raw material for the requisite batteries and the energy cost of making them — still very high."
787,$PSEI - Marcos eyes nuclear energy partnership with France       https://t.co/ThgbC0Hkif…  https://t.co/EU6a3Rf3ES   https://t.co/qb5Yg9lQl5 #PSETODAY #PSEI #Philippines
788,GB Grid: #Nuclear is generating 4.43GW (15.09%) out of 29.36GW
790,Understanding Tomorrow’s Nuclear Energy and Purdue Engineering Distinguished Lecture Series Partners event on November 30th.Register now  https://t.co/ilG27dzlmD
791,Marcos eyes nuclear energy partnership with France   https://t.co/I4HYqo6jxU
792,Hey @AlboMP  &amp; @Bowenchris what's this guy doing at COP27 if Nuclear energy isn't our best energy option. Or are both you guys just full of shit.
794,"@ThomasArnold19 @derniere_renov Put shortly, these people, the very same who were raging against nuclear energy or who complain about nature when wind farms are built, are not only destroying art. They are destroying support for action against climate-change."
795,@electionalysis That’s good. Need to push more nuclear energy friendly policies for AZ
796,"@e9ne9ne @HeyHeyMaliaJ But he is invincible, he can adapt to nuclear energy, but that’s not what was put in him it was kinetic energy from Alex that got redirected"
797,"@BodreroMichael @XMenUpdate Also it wasn’t nuclear energy it was kinetic energy, the summers brother’s abilities are based in kinetic energy that they get from a realm of pure and infinite kinetic energy"
798,"$PSEI - @alexisbromero Marcos on possible energy partnership with France: I’m very confident that it will be a strong partnership simply because they have up to 67 percent of their power production is from nuclear energy so they are very, very used to it. | @alexisbromero di…"
799,i hope the activists support nuclear energy.
800,France faces high risk of power grid strain in January: operator #NuclearPowerPlant #PowerPlants #NuclearPower #NuclearEnergy #PowerPlant [Video]  https://t.co/CEpWJNRwjY
801,"Myth 5 for the last day of the week!  Next week there will be more!😎  #Bitcoin mining is becoming less green.  Bitcoin mining with nuclear energy is rising, as is mining with natural gas. Mining with coal (dirty) is between 30% and 50%, but there's no clear trend."
802,"@alexisbromero Marcos on possible energy partnership with France: I’m very confident that it will be a strong partnership simply because they have up to 67 percent of their power production is from nuclear energy so they are very, very used to it. | via @alexisbromero"
803,@DoombergT The Solution: Nuclear Energy!
804,@alexisbromero The OPS says President Marcos  engaged Macron to talk about energy because France is a leading proponent of nuclear energy. He believes Phl can rely on France if it goes ahead with a partnership on nuclear energy. | via @alexisbromero
805,@MateLitkei The Solution: Nuclear Energy!
806,"@alexisbromero Marcos on possible energy partnership with France: I’m very confident that it will be a strong partnership simply because they have up to 67 percent of their power production is from nuclear energy so they are very, very used to it. | @alexisbromero"
807,@alexisbromero The OPS says President Marcos  engaged Macron to talk about energy because France is a leading proponent of nuclear energy. He believes PH can rely on France if it goes ahead with a partnership on nuclear energy. | @alexisbromero
808,GB Grid: #Nuclear is generating 4.43GW (14.80%) out of 29.96GW
809,"Marcos on possible energy partnership with France: I’m very confident that it will be a strong partnership simply because they have up to 67 percent of their power production is from nuclear energy so they are very, very used to it @PhilippineStar @PhilstarNews"
810,"The answer has always been there, glad we wasted all that time &amp; $$ before rediscovering it you morons…. FASTER, PLEASE:  Climate Change Motivates a Reevaluation of Nuclear Energy….  https://t.co/8ZvoqkJZjL"
811,The OPS says President Marcos  engaged Macron to talk about energy because France is a leading proponent of nuclear energy. He believes Phl can rely on France if it goes ahead with a partnership on nuclear energy @PhilippineStar
812,One cannot emphasize too much the potential danger of nuclear energy. 核エネルギーの潜在的な危険性は、いくら強調してもし過ぎるということはない。  #英会話
813,"@iDoL_Asylum @kostyk_bohdan @WallaceVoodoo @DineshDSouza Now do the nuclear energy advisor and Buttigieg. 😘 There is not one person in this admin that is competent to work in a food truck, much less manage one."
814,#recession ... #GFC2 Europe #Energy edition  #electricity #nuclearenergy #EnergyCrisis
815,"The Tomorrow Party of Canada is dedicated to investing in clean energy. We promise to invest in nuclear energy, to spark a transition away from fossil fuels."
816,@lexfridman @BjornLomborg @Revkin Love you brother Lex but I don't know why the hell you had Lomborg on. It's not a debate if one party fundamentally does not understand the problem. It's like  if you were debating nuclear energy and you brought in someone who is a tennis player who also has a rock collection.
818,"@curious_founder We need more men like Kevon Martis &amp; John Droz. They will help us understand the madness of destroying our energy sector. We need to double down on Fossil Fuels and Nuclear Energy. The actual proven, clean, cheap, scalable &amp; reliable energy sources."
819,"PBBM is exploring possible partnership with France on nuclear energy  Marcos Jr: I’m very confident that it will be a strong partnership simply because they have up to 67 percent of their power production is from nuclear energy so they are very, very used to it."
820,@mkdaiz @definitelycerb @marinasmigielsk @realchrisrufo He hasn't solved shit But he did knee cap high speed rail and nuclear energy. Get it through your thick scull it's a con.
821,A municipal power official said the anticipated new cost estimate increase is a “big red flag in our face.”  #SMR #Utah #nuclear #nuclearenergy  https://t.co/RZNwzLPQcn
822,"@SharylAttkisson Gas prices, energy prices, more nuclear energy, fusion energy."
823,"We need Small Modular Reactors #SMR, #Thorium &amp; #NuclearEnergy for any chance of genuine #Climate policy #Auspol. We need that 24/7 Reliable, ULTRA Clean electricity from modern #Nuclear Energy  https://t.co/YF9FSm5Stl"
824,Climate Change Motivates a Reevaluation of Nuclear Energy  https://t.co/gxGd0ShtXG
825,GB Grid: #Nuclear is generating 4.43GW (14.51%) out of 30.54GW
826,"Honestly, hard pass for me. I use the same reasoning as nuclear energy.  It was created with the best of intentions and than it ended two cities. It isn't what good it can bring but how it can be manipulated for bad.  Just like fluoride in our water that is banned elsewhere.  https://t.co/s4xr1UBwac"
827,"@AmplifyEco @leahstokes Europeans live in the dark and cold because they failed to embrace nuclear energy and instead tried to live in the fantasy world of renewables. Now they cut down trees and burn coal.  Not a thing to do with bitcoin. But sure, go off sis"
828,"As a new Congress prepares to take office, @RepJeffDuncan’s Blueprint for Nuclear Innovation shares how policymakers can advance the conversation on nuclear energy’s critical role in our carbon-free energy future:  https://t.co/MX3KS6Pfg8"
829,Energy Secretary Raphael Lotilla has urged state-owned National Power Corp. to consider tapping nuclear energy to sustain its mandate of supplying electricity to far-flung areas. | @jordeenelagare /PDI  https://t.co/ScC3EBm88F
830,"We need Small Modular Reactors #SMR, #Thorium &amp; #NuclearEnergy for any chance of genuine #Climate policy #Auspol. We need that 24/7 Reliable, ULTRA Clean electricity from modern #Nuclear Energy"
831,Climate Change Motivates a Reevaluation of Nuclear Energy. (Good. Save the world via Nuclear Energy)
